src_label,src,type,dst_label,dst,rank
Substation,Dhanmondi,HAS_TOU_WINDOW,TouWindow,TOU-Dhanmondi,
Substation,Kalyanpur,HAS_TOU_WINDOW,TouWindow,TOU-Kalyanpur,
Substation,Dhanmondi,CONNECTS,TieLine,TL-Dhanmondi-Kalyanpur,
TieLine,TL-Dhanmondi-Kalyanpur,CONNECTS,Substation,Kalyanpur,
Substation,Kalyanpur,CONNECTS,TieLine,TL-Kalyanpur-Dhanmondi,
TieLine,TL-Kalyanpur-Dhanmondi,CONNECTS,Substation,Dhanmondi,
Archetype,Res-A,SUBJECT_TO,TariffClass,LT-A,
Archetype,Res-B,SUBJECT_TO,TariffClass,LT-A,
Archetype,Res-C,SUBJECT_TO,TariffClass,LT-A,
Archetype,Commercial,SUBJECT_TO,TariffClass,LT-E,
Archetype,Industrial,SUBJECT_TO,TariffClass,LT-C1,
Archetype,Hospital,SUBJECT_TO,TariffClass,LT-D1,
Archetype,Educational,SUBJECT_TO,TariffClass,LT-D1,
Archetype,Government,SUBJECT_TO,TariffClass,LT-E,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-21-Y,
DrAction,DR-KLNC0338-2026-07-02-21-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S21,
DrAction,DR-KLNC0338-2026-07-02-21-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-21,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-22-Y,
DrAction,DR-KLNC0338-2026-07-02-22-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S22,
DrAction,DR-KLNC0338-2026-07-02-22-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-22,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-23-Y,
DrAction,DR-KLNC0338-2026-07-02-23-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S23,
DrAction,DR-KLNC0338-2026-07-02-23-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-23,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-24-Y,
DrAction,DR-KLNC0338-2026-07-02-24-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S24,
DrAction,DR-KLNC0338-2026-07-02-24-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-24,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-25-Y,
DrAction,DR-KLNC0338-2026-07-02-25-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S25,
DrAction,DR-KLNC0338-2026-07-02-25-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-25,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-26-Y,
DrAction,DR-KLNC0338-2026-07-02-26-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S26,
DrAction,DR-KLNC0338-2026-07-02-26-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-26,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-27-Y,
DrAction,DR-KLNC0338-2026-07-02-27-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S27,
DrAction,DR-KLNC0338-2026-07-02-27-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-27,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-28-Y,
DrAction,DR-KLNC0338-2026-07-02-28-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S28,
DrAction,DR-KLNC0338-2026-07-02-28-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-28,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-29-Y,
DrAction,DR-KLNC0338-2026-07-02-29-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S29,
DrAction,DR-KLNC0338-2026-07-02-29-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-29,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-30-Y,
DrAction,DR-KLNC0338-2026-07-02-30-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S30,
DrAction,DR-KLNC0338-2026-07-02-30-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-30,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-31-Y,
DrAction,DR-KLNC0338-2026-07-02-31-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S31,
DrAction,DR-KLNC0338-2026-07-02-31-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-31,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-32-Y,
DrAction,DR-KLNC0338-2026-07-02-32-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S32,
DrAction,DR-KLNC0338-2026-07-02-32-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-32,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-33-Y,
DrAction,DR-KLNC0338-2026-07-02-33-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S33,
DrAction,DR-KLNC0338-2026-07-02-33-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-33,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-34-Y,
DrAction,DR-KLNC0338-2026-07-02-34-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S34,
DrAction,DR-KLNC0338-2026-07-02-34-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-34,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-35-Y,
DrAction,DR-KLNC0338-2026-07-02-35-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S35,
DrAction,DR-KLNC0338-2026-07-02-35-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-35,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-36-Y,
DrAction,DR-KLNC0338-2026-07-02-36-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S36,
DrAction,DR-KLNC0338-2026-07-02-36-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-36,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-37-Y,
DrAction,DR-KLNC0338-2026-07-02-37-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S37,
DrAction,DR-KLNC0338-2026-07-02-37-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-37,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-38-Y,
DrAction,DR-KLNC0338-2026-07-02-38-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S38,
DrAction,DR-KLNC0338-2026-07-02-38-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-38,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-39-Y,
DrAction,DR-KLNC0338-2026-07-02-39-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S39,
DrAction,DR-KLNC0338-2026-07-02-39-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-39,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-40-Y,
DrAction,DR-KLNC0338-2026-07-02-40-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S40,
DrAction,DR-KLNC0338-2026-07-02-40-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-40,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-41-Y,
DrAction,DR-KLNC0338-2026-07-02-41-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S41,
DrAction,DR-KLNC0338-2026-07-02-41-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-41,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-42-Y,
DrAction,DR-KLNC0338-2026-07-02-42-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S42,
DrAction,DR-KLNC0338-2026-07-02-42-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-42,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-43-Y,
DrAction,DR-KLNC0338-2026-07-02-43-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S43,
DrAction,DR-KLNC0338-2026-07-02-43-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-43,
Household,KLNC0338,PERFORMED,DrAction,DR-KLNC0338-2026-07-02-44-Y,
DrAction,DR-KLNC0338-2026-07-02-44-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S44,
DrAction,DR-KLNC0338-2026-07-02-44-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-44,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-03-Y,
DrAction,DR-KLNC0339-2026-07-02-03-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S03,
DrAction,DR-KLNC0339-2026-07-02-03-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-03,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-07-Y,
DrAction,DR-KLNC0339-2026-07-02-07-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S07,
DrAction,DR-KLNC0339-2026-07-02-07-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-07,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-08-Y,
DrAction,DR-KLNC0339-2026-07-02-08-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S08,
DrAction,DR-KLNC0339-2026-07-02-08-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-08,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-11-Y,
DrAction,DR-KLNC0339-2026-07-02-11-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S11,
DrAction,DR-KLNC0339-2026-07-02-11-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-11,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-18-Y,
DrAction,DR-KLNC0339-2026-07-02-18-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S18,
DrAction,DR-KLNC0339-2026-07-02-18-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-18,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-19-Y,
DrAction,DR-KLNC0339-2026-07-02-19-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S19,
DrAction,DR-KLNC0339-2026-07-02-19-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-19,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-20-Y,
DrAction,DR-KLNC0339-2026-07-02-20-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S20,
DrAction,DR-KLNC0339-2026-07-02-20-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-20,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-21-Y,
DrAction,DR-KLNC0339-2026-07-02-21-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S21,
DrAction,DR-KLNC0339-2026-07-02-21-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-21,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-22-Y,
DrAction,DR-KLNC0339-2026-07-02-22-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S22,
DrAction,DR-KLNC0339-2026-07-02-22-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-22,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-25-Y,
DrAction,DR-KLNC0339-2026-07-02-25-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S25,
DrAction,DR-KLNC0339-2026-07-02-25-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-25,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-26-Y,
DrAction,DR-KLNC0339-2026-07-02-26-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S26,
DrAction,DR-KLNC0339-2026-07-02-26-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-26,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-30-Y,
DrAction,DR-KLNC0339-2026-07-02-30-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S30,
DrAction,DR-KLNC0339-2026-07-02-30-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-30,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-31-Y,
DrAction,DR-KLNC0339-2026-07-02-31-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S31,
DrAction,DR-KLNC0339-2026-07-02-31-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-31,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-33-Y,
DrAction,DR-KLNC0339-2026-07-02-33-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S33,
DrAction,DR-KLNC0339-2026-07-02-33-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-33,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-34-Y,
DrAction,DR-KLNC0339-2026-07-02-34-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S34,
DrAction,DR-KLNC0339-2026-07-02-34-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-34,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-35-Y,
DrAction,DR-KLNC0339-2026-07-02-35-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S35,
DrAction,DR-KLNC0339-2026-07-02-35-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-35,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-36-Y,
DrAction,DR-KLNC0339-2026-07-02-36-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S36,
DrAction,DR-KLNC0339-2026-07-02-36-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-36,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-37-Y,
DrAction,DR-KLNC0339-2026-07-02-37-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S37,
DrAction,DR-KLNC0339-2026-07-02-37-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-37,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-38-Y,
DrAction,DR-KLNC0339-2026-07-02-38-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S38,
DrAction,DR-KLNC0339-2026-07-02-38-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-38,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-39-Y,
DrAction,DR-KLNC0339-2026-07-02-39-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S39,
DrAction,DR-KLNC0339-2026-07-02-39-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-39,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-40-Y,
DrAction,DR-KLNC0339-2026-07-02-40-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S40,
DrAction,DR-KLNC0339-2026-07-02-40-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-40,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-41-Y,
DrAction,DR-KLNC0339-2026-07-02-41-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S41,
DrAction,DR-KLNC0339-2026-07-02-41-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-41,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-43-Y,
DrAction,DR-KLNC0339-2026-07-02-43-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S43,
DrAction,DR-KLNC0339-2026-07-02-43-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-43,
Household,KLNC0339,PERFORMED,DrAction,DR-KLNC0339-2026-07-02-44-Y,
DrAction,DR-KLNC0339-2026-07-02-44-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S44,
DrAction,DR-KLNC0339-2026-07-02-44-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-44,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-00-Y,
DrAction,DR-KLNC0340-2026-07-02-00-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S00,
DrAction,DR-KLNC0340-2026-07-02-00-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-00,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-01-Y,
DrAction,DR-KLNC0340-2026-07-02-01-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S01,
DrAction,DR-KLNC0340-2026-07-02-01-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-01,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-07-Y,
DrAction,DR-KLNC0340-2026-07-02-07-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S07,
DrAction,DR-KLNC0340-2026-07-02-07-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-07,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-08-Y,
DrAction,DR-KLNC0340-2026-07-02-08-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S08,
DrAction,DR-KLNC0340-2026-07-02-08-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-08,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-15-Y,
DrAction,DR-KLNC0340-2026-07-02-15-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S15,
DrAction,DR-KLNC0340-2026-07-02-15-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-15,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-18-Y,
DrAction,DR-KLNC0340-2026-07-02-18-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S18,
DrAction,DR-KLNC0340-2026-07-02-18-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-18,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-19-Y,
DrAction,DR-KLNC0340-2026-07-02-19-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S19,
DrAction,DR-KLNC0340-2026-07-02-19-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-19,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-20-Y,
DrAction,DR-KLNC0340-2026-07-02-20-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S20,
DrAction,DR-KLNC0340-2026-07-02-20-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-20,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-22-Y,
DrAction,DR-KLNC0340-2026-07-02-22-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S22,
DrAction,DR-KLNC0340-2026-07-02-22-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-22,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-23-Y,
DrAction,DR-KLNC0340-2026-07-02-23-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S23,
DrAction,DR-KLNC0340-2026-07-02-23-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-23,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-24-Y,
DrAction,DR-KLNC0340-2026-07-02-24-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S24,
DrAction,DR-KLNC0340-2026-07-02-24-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-24,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-25-Y,
DrAction,DR-KLNC0340-2026-07-02-25-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S25,
DrAction,DR-KLNC0340-2026-07-02-25-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-25,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-26-Y,
DrAction,DR-KLNC0340-2026-07-02-26-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S26,
DrAction,DR-KLNC0340-2026-07-02-26-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-26,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-27-Y,
DrAction,DR-KLNC0340-2026-07-02-27-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S27,
DrAction,DR-KLNC0340-2026-07-02-27-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-27,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-28-Y,
DrAction,DR-KLNC0340-2026-07-02-28-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S28,
DrAction,DR-KLNC0340-2026-07-02-28-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-28,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-29-Y,
DrAction,DR-KLNC0340-2026-07-02-29-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S29,
DrAction,DR-KLNC0340-2026-07-02-29-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-29,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-30-Y,
DrAction,DR-KLNC0340-2026-07-02-30-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S30,
DrAction,DR-KLNC0340-2026-07-02-30-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-30,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-31-Y,
DrAction,DR-KLNC0340-2026-07-02-31-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S31,
DrAction,DR-KLNC0340-2026-07-02-31-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-31,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-32-Y,
DrAction,DR-KLNC0340-2026-07-02-32-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S32,
DrAction,DR-KLNC0340-2026-07-02-32-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-32,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-33-Y,
DrAction,DR-KLNC0340-2026-07-02-33-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S33,
DrAction,DR-KLNC0340-2026-07-02-33-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-33,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-34-Y,
DrAction,DR-KLNC0340-2026-07-02-34-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S34,
DrAction,DR-KLNC0340-2026-07-02-34-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-34,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-35-Y,
DrAction,DR-KLNC0340-2026-07-02-35-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S35,
DrAction,DR-KLNC0340-2026-07-02-35-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-35,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-36-Y,
DrAction,DR-KLNC0340-2026-07-02-36-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S36,
DrAction,DR-KLNC0340-2026-07-02-36-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-36,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-38-Y,
DrAction,DR-KLNC0340-2026-07-02-38-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S38,
DrAction,DR-KLNC0340-2026-07-02-38-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-38,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-39-Y,
DrAction,DR-KLNC0340-2026-07-02-39-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S39,
DrAction,DR-KLNC0340-2026-07-02-39-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-39,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-40-Y,
DrAction,DR-KLNC0340-2026-07-02-40-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S40,
DrAction,DR-KLNC0340-2026-07-02-40-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-40,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-41-Y,
DrAction,DR-KLNC0340-2026-07-02-41-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S41,
DrAction,DR-KLNC0340-2026-07-02-41-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-41,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-42-Y,
DrAction,DR-KLNC0340-2026-07-02-42-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S42,
DrAction,DR-KLNC0340-2026-07-02-42-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-42,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-44-Y,
DrAction,DR-KLNC0340-2026-07-02-44-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S44,
DrAction,DR-KLNC0340-2026-07-02-44-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-44,
Household,KLNC0340,PERFORMED,DrAction,DR-KLNC0340-2026-07-02-46-Y,
DrAction,DR-KLNC0340-2026-07-02-46-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S46,
DrAction,DR-KLNC0340-2026-07-02-46-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-46,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-37-X,
DrAction,DR-KLNC0341-2026-07-02-37-X,AT_TIMESLOT,TimeSlot,2026-07-02-S37,
DrAction,DR-KLNC0341-2026-07-02-37-X,REDUCES,LoadProfile,LP-KLN-2026-07-02-37,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-00-Y,
DrAction,DR-KLNC0341-2026-07-02-00-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S00,
DrAction,DR-KLNC0341-2026-07-02-00-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-00,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-02-Y,
DrAction,DR-KLNC0341-2026-07-02-02-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S02,
DrAction,DR-KLNC0341-2026-07-02-02-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-02,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-04-Y,
DrAction,DR-KLNC0341-2026-07-02-04-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S04,
DrAction,DR-KLNC0341-2026-07-02-04-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-04,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-05-Y,
DrAction,DR-KLNC0341-2026-07-02-05-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S05,
DrAction,DR-KLNC0341-2026-07-02-05-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-05,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-06-Y,
DrAction,DR-KLNC0341-2026-07-02-06-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S06,
DrAction,DR-KLNC0341-2026-07-02-06-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-06,
Household,KLNC0341,PERFORMED,DrAction,DR-KLNC0341-2026-07-02-08-Y,
DrAction,DR-KLNC0341-2026-07-02-08-Y,AT_TIMESLOT,TimeSlot,2026-07-02-S08,
DrAction,DR-KLNC0341-2026-07-02-08-Y,REDUCES,LoadProfile,LP-KLN-2026-07-02-08,
